code,name,level
72217041,Lahug (Pob.),Bgy
72217042,Lorega (Lorega San Miguel),Bgy
72217043,Lusaran,Bgy
72217044,Luz,Bgy
72217045,Mabini,Bgy
72217046,Mabolo,Bgy
72217048,Malubog,Bgy
72217049,Mambaling,Bgy
72217050,Pahina Central (Pob.),Bgy
72217051,Pahina San Nicolas,Bgy
72217052,Pamutan,Bgy
72217053,Pardo (Pob.),Bgy
72217054,Pari-an,Bgy
72217055,Paril,Bgy
72217056,Pasil,Bgy
72217057,Pit-os,Bgy
72217059,Pulangbato,Bgy
72217060,Pung-ol-Sibugay,Bgy
72217062,Punta Princesa,Bgy
72217063,Quiot Pardo,Bgy
72217064,Sambag I (Pob.),Bgy
72217065,Sambag II (Pob.),Bgy
72217066,San Antonio (Pob.),Bgy
72217067,San Jose,Bgy
72217068,San Nicolas Central,Bgy
72217069,San Roque (Ciudad),Bgy
72217070,Santa Cruz (Pob.),Bgy
72217071,Sawang Calero (Pob.),Bgy
72217073,Sinsin,Bgy
72217074,Sirao,Bgy
72217075,Suba Pob. (Suba San Nicolas),Bgy
72217076,Sudlon I,Bgy
72217077,Sapangdaku,Bgy
72217078,T. Padilla,Bgy
72217079,Tabunan,Bgy
72217080,Tagbao,Bgy
72217081,Talamban,Bgy
72217082,Taptap,Bgy
72217083,Tejero (Villa Gonzalo),Bgy
72217084,Tinago,Bgy
72217085,Tisa,Bgy
72217086,To-ong Pardo,Bgy
72217087,Zapatera,Bgy
72217088,Sudlon II,Bgy
72218000,COMPOSTELA,Mun
72218001,Bagalnga,Bgy
72218002,Basak,Bgy
72218003,Buluang,Bgy
72218004,Cabadiangan,Bgy
72218005,Cambayog,Bgy
72218006,Canamucan,Bgy
72218007,Cogon,Bgy
72218008,Dapdap,Bgy
72218009,Estaca,Bgy
72218010,Lupa,Bgy
72218011,Magay,Bgy
72218012,Mulao,Bgy
72218013,Panangban,Bgy
72218014,Poblacion,Bgy
72218015,Tag-ube,Bgy
72218016,Tamiao,Bgy
72218017,Tubigan,Bgy
72219000,CONSOLACION,Mun
72219001,Cabangahan,Bgy
72219002,Cansaga,Bgy
72219003,Casili,Bgy
72219004,Danglag,Bgy
72219005,Garing,Bgy
72219006,Jugan,Bgy
72219007,Lamac,Bgy
72219008,Lanipga,Bgy
72219009,Nangka,Bgy
72219010,Panas,Bgy
72219011,Panoypoy,Bgy
72219012,Pitogo,Bgy
72219013,Poblacion Occidental,Bgy
72219014,Poblacion Oriental,Bgy
72219015,Polog,Bgy
72219016,Pulpogan,Bgy
72219017,Sacsac,Bgy
72219018,Tayud,Bgy
72219019,Tilhaong,Bgy
72219020,Tolotolo,Bgy
72219021,Tugbongan,Bgy
72220000,CORDOVA,Mun
72220001,Alegria,Bgy
72220002,Bangbang,Bgy
72220003,Buagsong,Bgy
72220004,Catarman,Bgy
72220005,Cogon,Bgy
72220006,Dapitan,Bgy
72220007,Day-as,Bgy
72220008,Gabi,Bgy
72220009,Gilutongan,Bgy
72220010,Ibabao,Bgy
72220011,Pilipog,Bgy
72220012,Poblacion,Bgy
72220013,San Miguel,Bgy
72221000,DAANBANTAYAN,Mun
72221001,Aguho,Bgy
72221002,Bagay,Bgy
72221003,Bakhawan,Bgy
72221004,Bateria,Bgy
72221005,Bitoon,Bgy
72221006,Calape,Bgy
72221007,Carnaza,Bgy
72221008,Dalingding,Bgy
72221009,Lanao,Bgy
72221010,Logon,Bgy
72221011,Malbago,Bgy
72221012,Malingin,Bgy
72221013,Maya,Bgy
72221014,Pajo,Bgy
72221015,Paypay,Bgy
72221016,Poblacion,Bgy
72221017,Talisay,Bgy
72221018,Tapilon,Bgy
72221019,Tinubdan,Bgy
72221020,Tominjao,Bgy
72222000,DALAGUETE,Mun
72222001,Ablayan,Bgy
72222002,Babayongan,Bgy
72222003,Balud,Bgy
72222004,Banhigan,Bgy
72222005,Bulak,Bgy
72222006,Caliongan,Bgy
72222007,Caleriohan,Bgy
72222008,Casay,Bgy
72222009,Catolohan,Bgy
72222010,Cawayan,Bgy
72222011,Consolacion,Bgy
72222012,Coro,Bgy
72222013,Dugyan,Bgy
72222014,Dumalan,Bgy
72222015,Jolomaynon,Bgy
72222016,Lanao,Bgy
72222017,Langkas,Bgy
72222018,Lumbang,Bgy
72222019,Malones,Bgy
72222020,Maloray,Bgy
72222021,Mananggal,Bgy
72222023,Manlapay,Bgy
72222024,Mantalongon,Bgy
72222025,Nalhub,Bgy
72222026,Obo,Bgy
72222027,Obong,Bgy
72222028,Panas,Bgy
72222029,Poblacion,Bgy
72222030,Sacsac,Bgy
72222031,Tapun,Bgy
72222032,Tuba,Bgy
72222033,Salug,Bgy
72222034,Tabon,Bgy
72223000,DANAO CITY,City
72223001,Baliang,Bgy
72223002,Bayabas,Bgy
72223004,Binaliw,Bgy
72223006,Cabungahan,Bgy
72223007,Cagat-Lamac,Bgy
72223008,Cahumayan,Bgy
72223009,Cambanay,Bgy
72223010,Cambubho,Bgy
72223011,Cogon-Cruz,Bgy
72223012,Danasan,Bgy
72223013,Dungga,Bgy
72223014,Dunggoan,Bgy
72223015,Guinacot,Bgy
72223016,Guinsay,Bgy
72223017,Ibo,Bgy
72223018,Langosig,Bgy
72223019,Lawaan,Bgy
72223020,Licos,Bgy
72223021,Looc,Bgy
72223022,Magtagobtob,Bgy
72223023,Malapoc,Bgy
72223024,Manlayag,Bgy
72223025,Mantija,Bgy
72223026,Masaba,Bgy
72223027,Maslog,Bgy
72223028,Nangka,Bgy
72223029,Oguis,Bgy
72223030,Pili,Bgy
72223031,Poblacion,Bgy
72223032,Quisol,Bgy
72223033,Sabang,Bgy
72223034,Sacsac,Bgy
72223035,Sandayong Norte,Bgy
72223036,Sandayong Sur,Bgy
72223037,Santa Rosa,Bgy
72223038,Santican,Bgy
72223039,Sibacan,Bgy
72223040,Suba,Bgy
72223041,Taboc,Bgy
72223042,Taytay,Bgy
72223043,Togonon,Bgy
72223044,Tuburan Sur,Bgy
72224000,DUMANJUG,Mun
72224001,Balaygtiki,Bgy
72224002,Bitoon,Bgy
72224003,Bulak,Bgy
72224004,Bullogan,Bgy
72224006,Doldol,Bgy
72224007,Kabalaasnan,Bgy
72224008,Kabatbatan,Bgy
72224009,Calaboon,Bgy
72224010,Kambanog,Bgy
72224011,Camboang,Bgy
72224012,Candabong,Bgy
72224013,Kang-actol,Bgy
72224014,Kanghalo,Bgy
72224015,Kanghumaod,Bgy
72224016,Kanguha,Bgy
72224017,Kantangkas,Bgy
72224018,Kanyuko,Bgy
72224019,Cogon,Bgy
72224020,Kolabtingon,Bgy
72224021,Cotcoton,Bgy
72224022,Lamak,Bgy
72224023,Lawaan,Bgy
72224024,Liong,Bgy
72224025,Manlapay,Bgy
72224026,Masa,Bgy
72224027,Matalao,Bgy
72224028,Paculob,Bgy
72224029,Panlaan,Bgy
72224030,Pawa,Bgy
72224031,Ilaya (Pob.),Bgy
72224032,Poblacion Looc,Bgy
72224033,Poblacion Sima,Bgy
72224034,Tangil,Bgy
72224035,Tapon,Bgy
72224037,Tubod-Bitoon,Bgy
72224038,Tubod-Dugoan,Bgy
72224039,Poblacion Central,Bgy
72225000,GINATILAN,Mun
72225001,Anao,Bgy
72225002,Cagsing,Bgy
72225003,Calabawan,Bgy
72225004,Cambagte,Bgy
72225005,Campisong,Bgy
72225006,Canorong,Bgy
72225007,Guiwanon,Bgy
72225008,Looc,Bgy
72225009,Malatbo,Bgy
72225010,Mangaco,Bgy
72225011,Palanas,Bgy
72225012,Poblacion,Bgy
72225013,Salamanca,Bgy
72225014,San Roque,Bgy
72226000,LAPU-LAPU CITY (OPON),City
72226001,Agus,Bgy
72226002,Babag,Bgy
72226003,Bankal,Bgy
72226004,Baring,Bgy
72226005,Basak,Bgy
72226006,Buaya,Bgy
72226007,Calawisan,Bgy
72226008,Canjulao,Bgy
72226009,Caw-oy,Bgy
72226010,Cawhagan,Bgy
72226011,Caubian,Bgy
72226012,Gun-ob,Bgy
72226013,Ibo,Bgy
72226014,Looc,Bgy
72226015,Mactan,Bgy
72226016,Maribago,Bgy
72226017,Marigondon,Bgy
72226018,Pajac,Bgy
72226019,Pajo,Bgy
72226020,Pangan-an,Bgy
72226021,Poblacion,Bgy
72226022,Punta Enga_o,Bgy
72226024,Pusok,Bgy
72226025,Sabang,Bgy
72226026,Santa Rosa,Bgy
72226027,Subabasbas,Bgy
72226028,Talima,Bgy
72226029,Tingo,Bgy
72226030,Tungasan,Bgy
72226031,San Vicente,Bgy
72227000,LILOAN,Mun
72227001,Cabadiangan,Bgy
72227002,Calero,Bgy
72227003,Catarman,Bgy
72227004,Cotcot,Bgy
72227005,Jubay,Bgy
72227006,Lataban,Bgy
72227007,Mulao,Bgy
72227008,Poblacion,Bgy
72227009,San Roque,Bgy
72227010,San Vicente,Bgy
72227011,Santa Cruz,Bgy
72227012,Tabla,Bgy
72227013,Tayud,Bgy
72227014,Yati,Bgy
72228000,MADRIDEJOS,Mun
72228001,Bunakan,Bgy
72228002,Kangwayan,Bgy
72228003,Kaongkod,Bgy
72228004,Kodia,Bgy
72228005,Maalat,Bgy
72228006,Malbago,Bgy
72228007,Mancilang,Bgy
72228008,Pili,Bgy
72228009,Poblacion,Bgy
72228010,San Agustin,Bgy
72228011,Tabagak,Bgy
72228012,Talangnan,Bgy
72228013,Tarong,Bgy
72228014,Tugas,Bgy
72229000,MALABUYOC,Mun
72229001,Arme_a (Cansilongan),Bgy
72229004,Tolosa (Calatagan),Bgy
72229005,Cerde_a (Ansan),Bgy
72229006,Labrador (Bulod),Bgy
72229007,Looc,Bgy
72229008,Lombo,Bgy
72229009,Mahanlud,Bgy
72229010,Mindanao (Pajo),Bgy
72229011,Monta_eza (Inamlang),Bgy
72229012,Salmeron (Bulak),Bgy
72229013,Santo Ni_o,Bgy
72229014,Sorsogon (Balimaya),Bgy
72229015,Barangay I (Pob.),Bgy
72229016,Barangay II (Pob.),Bgy
72230000,MANDAUE CITY,City
72230001,Alang-alang,Bgy
72230002,Bakilid,Bgy
72230003,Banilad,Bgy
72230004,Basak,Bgy
72230005,Cabancalan,Bgy
72230006,Cambaro,Bgy
72230007,Canduman,Bgy
72230008,Casili,Bgy
72230009,Casuntingan,Bgy
72230010,Centro (Pob.),Bgy
72230011,Cubacub,Bgy
72230012,Guizo,Bgy
72230013,Ibabao-Estancia,Bgy
72230014,Jagobiao,Bgy
72230015,Labogon,Bgy
72230016,Looc,Bgy
72230017,Maguikay,Bgy
72230018,Mantuyong,Bgy
72230019,Opao,Bgy
72230020,Pakna-an,Bgy
72230021,Pagsabungan,Bgy
72230022,Subangdaku,Bgy
72230023,Tabok,Bgy
72230024,Tawason,Bgy
72230025,Tingub,Bgy
72230026,Tipolo,Bgy
72230027,Umapad,Bgy
72231000,MEDELLIN,Mun
72231001,Antipolo,Bgy
72231002,Curva,Bgy
72231003,Daanlungsod,Bgy
72231004,Dalingding Sur,Bgy
72231005,Dayhagon,Bgy
72231006,Gibitngil,Bgy
72231007,Canhabagat,Bgy
72231008,Caputatan Norte,Bgy
72231009,Caputatan Sur,Bgy
72231010,Kawit,Bgy
72231011,Lamintak Norte,Bgy
72231012,Luy-a,Bgy
72231013,Panugnawan,Bgy
72231014,Poblacion,Bgy
72231015,Tindog,Bgy
72231016,Don Virgilio Gonzales,Bgy
72231017,Lamintak Sur,Bgy
72231018,Maharuhay,Bgy
72231019,Mahawak,Bgy
72232000,MINGLANILLA,Mun
72232001,Cadulawan,Bgy
72232002,Calajo-an,Bgy
72232003,Camp 7,Bgy
72232004,Camp 8,Bgy
72232005,Cuanos,Bgy
72232006,Guindaruhan,Bgy
72232007,Linao,Bgy
72232008,Manduang,Bgy
72232009,Pakigne,Bgy
72232010,Poblacion Ward I,Bgy
72232011,Poblacion Ward II,Bgy
72232012,Poblacion Ward III,Bgy
72232013,Poblacion Ward IV,Bgy
72232014,Tubod,Bgy
72232015,Tulay,Bgy
72232016,Tunghaan,Bgy
72232017,Tungkop,Bgy
72232018,Vito,Bgy
72232019,Tungkil,Bgy
72233000,MOALBOAL,Mun
72233001,Agbalanga,Bgy
72233002,Bala,Bgy
72233003,Balabagon,Bgy
72233004,Basdiot,Bgy
72233005,Batadbatad,Bgy
72233006,Bugho,Bgy
72233007,Buguil,Bgy
72233008,Busay,Bgy
72233009,Lanao,Bgy
72233010,Poblacion East,Bgy
72233011,Poblacion West,Bgy
72233012,Saavedra,Bgy
72233013,Tomonoy,Bgy
72233014,Tuble,Bgy
72233015,Tunga,Bgy
72234000,CITY OF NAGA,City
72234001,Alfaco,Bgy
72234002,Bairan,Bgy
72234003,Balirong,Bgy
72234004,Cabungahan,Bgy
72234005,Cantao-an,Bgy
72234006,Central Poblacion,Bgy
72234007,Cogon,Bgy
72234008,Colon,Bgy
72234009,East Poblacion,Bgy
72234010,Inoburan,Bgy
72234011,Inayagan,Bgy
72234012,Jaguimit,Bgy
72234013,Lanas,Bgy
72234014,Langtad,Bgy
72234015,Lutac,Bgy
72234016,Mainit,Bgy
72234017,Mayana,Bgy
72234018,Naalad,Bgy
72234019,North Poblacion,Bgy
72234020,Pangdan,Bgy
72234021,Patag,Bgy
72234022,South Poblacion,Bgy
72234023,Tagjaguimit,Bgy
72234024,Tangke,Bgy
72234025,Tinaan,Bgy
72234027,Tuyan,Bgy
72234028,Uling,Bgy
72234029,West Poblacion,Bgy
72235000,OSLOB,Mun
72235001,Alo,Bgy
72235002,Bangcogon,Bgy
72235003,Bonbon,Bgy
72235004,Calumpang,Bgy
72235005,Canangca-an,Bgy
72235006,Ca_ang,Bgy
72235007,Can-ukban,Bgy
72235009,Cansalo-ay,Bgy
72235010,Daanlungsod,Bgy
72235011,Gawi,Bgy
72235012,Hagdan,Bgy
72235014,Lagunde,Bgy
72235015,Looc,Bgy
72235016,Luka,Bgy
72235017,Mainit,Bgy
72235018,Manlum,Bgy
72235019,Nueva Caceres,Bgy
72235020,Poblacion,Bgy
72235021,Pungtod,Bgy
72235023,Tan-awan,Bgy
72235024,Tumalog,Bgy
72236000,PILAR,Mun
72236001,Biasong,Bgy
72236002,Cawit,Bgy
72236003,Dapdap,Bgy
72236004,Esperanza,Bgy
72236005,Lanao,Bgy
72236006,Lower Poblacion,Bgy
72236007,Moabog,Bgy
72236008,Montserrat,Bgy
72236011,San Isidro,Bgy
72236012,San Juan,Bgy
72236013,Upper Poblacion,Bgy
72236014,Villahermosa,Bgy
72236015,Imelda,Bgy
72237000,PINAMUNGAHAN,Mun
72237001,Anislag,Bgy
72237002,Anopog,Bgy
72237003,Binabag,Bgy
72237004,Buhingtubig,Bgy
72237005,Busay,Bgy
72237006,Butong,Bgy
72237007,Cabiangon,Bgy
72237008,Camugao,Bgy
72237009,Duangan,Bgy
72237010,Guimbawian,Bgy
72237011,Lamac,Bgy
72237012,Lut-od,Bgy
72237013,Mangoto,Bgy
72237014,Opao,Bgy
72237015,Pandacan,Bgy
72237016,Poblacion,Bgy
72237017,Punod,Bgy
72237018,Rizal,Bgy
72237019,Sacsac,Bgy
72237020,Sambagon,Bgy
72237021,Sibago,Bgy
72237022,Tajao,Bgy
72237023,Tangub,Bgy
72237024,Tanibag,Bgy
72237025,Tupas,Bgy
72237026,Tutay,Bgy
72238000,PORO,Mun
72238001,Adela,Bgy
72238002,Altavista,Bgy
72238003,Cagcagan,Bgy
72238004,Cansabusab,Bgy
72238005,Daan Paz,Bgy
72238006,Eastern Poblacion,Bgy
72238007,Esperanza,Bgy
72238008,Libertad,Bgy
72238010,Mabini,Bgy
72238011,Mercedes,Bgy
72238012,Pagsa,Bgy
72238013,Paz,Bgy
72238014,Rizal,Bgy
72238015,San Jose,Bgy
72238016,Santa Rita,Bgy
72238018,Teguis,Bgy
72238019,Western Poblacion,Bgy
72239000,RONDA,Mun
72239001,Butong,Bgy
72239002,Can-abuhon,Bgy
72239003,Canduling,Bgy
72239004,Cansalonoy,Bgy
72239005,Cansayahon,Bgy
72239006,Ilaya,Bgy
72239007,Langin,Bgy
72239008,Libo-o,Bgy
72239009,Malalay,Bgy
72239010,Palanas,Bgy
72239011,Poblacion,Bgy
72239012,Santa Cruz,Bgy
72239013,Tupas,Bgy
72239014,Vive,Bgy
72240000,SAMBOAN,Mun
72240001,Basak,Bgy
72240002,Bonbon,Bgy
72240003,Bulangsuran,Bgy
72240004,Calatagan,Bgy
72240005,Cambigong,Bgy
72240006,Canorong,Bgy
72240007,Colase,Bgy
72240008,Dalahikan,Bgy
72240009,Jumangpas,Bgy
72240010,Camburoy,Bgy
72240011,Poblacion,Bgy
72240012,San Sebastian,Bgy
72240013,Suba,Bgy
72240014,Tangbo,Bgy
72240015,Monteverde,Bgy
72241000,SAN FERNANDO,Mun
72241002,Balud,Bgy
72241003,Balungag,Bgy
72241005,Basak,Bgy
72241007,Bugho,Bgy
72241008,Cabatbatan,Bgy
72241009,Greenhills,Bgy
72241010,Lantawan,Bgy
72241011,Liburon,Bgy
72241012,Magsico,Bgy
72241013,Poblacion North,Bgy
72241014,Panadtaran,Bgy
72241015,Pitalo,Bgy
72241016,San Isidro,Bgy
72241017,Sangat,Bgy
72241018,Poblacion South,Bgy
72241019,Tabionan,Bgy
72241020,Tananas,Bgy
72241021,Tinubdan,Bgy
72241022,Tonggo,Bgy
72241023,Tubod,Bgy
72241024,Ilaya,Bgy
72242000,SAN FRANCISCO,Mun
72242001,Montealegre,Bgy
72242002,Cabunga-an,Bgy
72242003,Campo,Bgy
72242004,Consuelo,Bgy
72242006,Esperanza,Bgy
72242007,Himensulan,Bgy
72242008,Northern Poblacion,Bgy
72242009,San Isidro,Bgy
72242010,Santa Cruz,Bgy
72242011,Santiago,Bgy
72242012,Sonog,Bgy
72242013,Southern Poblacion,Bgy
72242014,Unidos,Bgy
72242015,Union,Bgy
72242016,Western Poblacion,Bgy
72243000,SAN REMIGIO,Mun
72243001,Anapog,Bgy
72243002,Argawanon,Bgy
72243003,Bagtic,Bgy
72243004,Bancasan,Bgy
72243005,Batad,Bgy
72243006,Busogon,Bgy
72243007,Calambua,Bgy
72243008,Canagahan,Bgy
72243009,Dapdap,Bgy
72243010,Gawaygaway,Bgy
72243011,Hagnaya,Bgy
72243012,Kayam,Bgy
72243013,Kinawahan,Bgy
72243014,Lambusan,Bgy
72243015,Lawis,Bgy
72243016,Libaong,Bgy
72243017,Looc,Bgy
72243018,Luyang,Bgy
72243019,Mano,Bgy
72243020,Poblacion,Bgy
72243021,Punta,Bgy
72243022,Sab-a,Bgy
72243023,San Miguel,Bgy
72243024,Tacup,Bgy
72243025,Tambongon,Bgy
72243026,To-ong,Bgy
72243027,Victoria,Bgy
72244000,SANTA FE,Mun
72244002,Hagdan,Bgy
72244003,Hilantagaan,Bgy
72244004,Kinatarkan,Bgy
72244005,Langub,Bgy
72244006,Maricaban,Bgy
72244007,Okoy,Bgy
72244008,Poblacion,Bgy
72244009,Balidbid,Bgy
72244010,Pooc,Bgy
72244011,Talisay,Bgy
72245000,SANTANDER,Mun
72245001,Bunlan,Bgy
72245002,Cabutongan,Bgy
72245003,Candamiang,Bgy
72245004,Liloan,Bgy
72245005,Lip-tong,Bgy
72245006,Looc,Bgy
72245007,Pasil,Bgy
72245008,Poblacion,Bgy
72245009,Talisay,Bgy
72245010,Canlumacad,Bgy
72246000,SIBONGA,Mun
72246001,Abugon,Bgy
72246002,Bae,Bgy
72246003,Bagacay,Bgy
72246004,Bahay,Bgy
72246005,Banlot,Bgy
72246006,Basak,Bgy
72246007,Bato,Bgy
72246008,Cagay,Bgy
72246009,Can-aga,Bgy
72246010,Candaguit,Bgy
72246011,Cantolaroy,Bgy
72246012,Dugoan,Bgy
72246013,Guimbangco-an,Bgy
72246014,Lamacan,Bgy
72246015,Libo,Bgy
72246016,Lindogon,Bgy
72246017,Magcagong,Bgy
72246018,Manatad,Bgy
72246019,Mangyan,Bgy
72246020,Papan,Bgy
72246021,Poblacion,Bgy
72246022,Sabang,Bgy
72246023,Sayao,Bgy
72246024,Simala,Bgy
72246025,Tubod,Bgy
72247000,SOGOD,Mun
72247001,Ampongol,Bgy
72247002,Bagakay,Bgy
72247003,Bagatayam,Bgy
72247004,Bawo,Bgy
72247005,Cabalawan,Bgy
72247006,Cabangahan,Bgy
72247007,Calumboyan,Bgy
72247009,Dakit,Bgy
72247010,Damolog,Bgy
72247011,Ibabao,Bgy
72247012,Liki,Bgy
72247013,Lubo,Bgy
72247014,Mohon,Bgy
72247015,Nahus-an,Bgy
72247016,Poblacion,Bgy
72247017,Tabunok,Bgy
72247018,Takay,Bgy
72247019,Pansoy,Bgy
72248000,TABOGON,Mun
72248001,Alang-alang,Bgy
72248002,Caduawan,Bgy
72248003,Kal-anan,Bgy
72248004,Camoboan,Bgy
72248005,Canaocanao,Bgy
72248006,Combado,Bgy
72248007,Daantabogon,Bgy
72248008,Ilihan,Bgy
72248009,Labangon,Bgy
72248010,Libjo,Bgy
72248011,Loong,Bgy
72248012,Mabuli,Bgy
72248013,Managase,Bgy
72248014,Manlagtang,Bgy
72248015,Maslog,Bgy
72248016,Muabog,Bgy
72248017,Pio,Bgy
72248018,Poblacion,Bgy
72248019,Salag,Bgy
72248020,Sambag,Bgy
72248021,San Isidro,Bgy
72248022,San Vicente,Bgy
72248023,Somosa,Bgy
72248024,Taba-ao,Bgy
72248025,Tapul,Bgy
72249000,TABUELAN,Mun
72249001,Bongon,Bgy
72249005,Kanlim-ao,Bgy
72249006,Kanluhangon,Bgy
72249008,Kantubaon,Bgy
72249010,Dalid,Bgy
72249013,Mabunao,Bgy
72249014,Maravilla,Bgy
72249015,Olivo,Bgy
72249016,Poblacion,Bgy
72249017,Tabunok,Bgy
72249018,Tigbawan,Bgy
72249019,Villahermosa,Bgy
72250000,CITY OF TALISAY,City
72250001,Bulacao,Bgy
72250002,Cadulawan,Bgy
72250003,Cansojong,Bgy
72250004,Dumlog,Bgy
72250005,Jaclupan,Bgy
72250006,Lagtang,Bgy
72250007,Lawaan I,Bgy
72250008,Linao,Bgy
72250009,Maghaway,Bgy
72250010,Manipis,Bgy
72250011,Mohon,Bgy
72250012,Poblacion,Bgy
72250013,Pooc,Bgy
72250014,San Isidro,Bgy
72250015,San Roque,Bgy
72250016,Tabunoc,Bgy
72250017,Tangke,Bgy
72250018,Tapul,Bgy
72250019,Biasong,Bgy
72250020,Camp IV,Bgy
72250021,Lawaan II,Bgy
72250022,Lawaan III,Bgy
72251000,TOLEDO CITY,City
72251001,Awihao,Bgy
72251002,Bagakay,Bgy
72251003,Bato,Bgy
72251004,Biga,Bgy
72251005,Bulongan,Bgy
72251006,Bunga,Bgy
72251007,Cabitoonan,Bgy
72251008,Calongcalong,Bgy
72251009,Cambang-ug,Bgy
72251010,Camp 8,Bgy
72251011,Canlumampao,Bgy
72251012,Cantabaco,Bgy
72251013,Capitan Claudio,Bgy
72251014,Carmen,Bgy
72251015,Daanglungsod,Bgy
72251016,Don Andres Soriano (Lutopan),Bgy
72251017,Dumlog,Bgy
72251018,Ibo,Bgy
72251019,Ilihan,Bgy
72251020,Landahan,Bgy
72251021,Loay,Bgy
72251022,Luray II,Bgy
72251023,"Juan Climaco, Sr. (Magdugo)",Bgy
72251024,Gen. Climaco (Malubog),Bgy
72251025,Matab-ang,Bgy
72251026,Media Once,Bgy
72251027,Pangamihan,Bgy
72251028,Poblacion,Bgy
72251029,Poog,Bgy
72251030,Putingbato,Bgy
72251031,Sagay,Bgy
72251032,Sam-ang,Bgy
72251033,Sangi,Bgy
72251034,Santo Ni_o (Mainggit),Bgy
72251035,Subayon,Bgy
72251037,Talavera,Bgy
72251038,Tungkay,Bgy
72251039,Tubod,Bgy
72252000,TUBURAN,Mun
72252001,Alegria,Bgy
72252002,Amatugan,Bgy
72252003,Antipolo,Bgy
72252004,Apalan,Bgy
72252005,Bagasawe,Bgy
72252006,Bakyawan,Bgy
72252007,Bangkito,Bgy
72252008,Bulwang,Bgy
72252009,Kabangkalan,Bgy
72252010,Kalangahan,Bgy
72252011,Kamansi,Bgy
72252012,Kan-an,Bgy
72252013,Kanlunsing,Bgy
72252014,Kansi,Bgy
72252015,Caridad,Bgy
72252016,Carmelo,Bgy
72252017,Cogon,Bgy
72252018,Colonia,Bgy
72252019,Daan Lungsod,Bgy
72252020,Fortaliza,Bgy
72252021,Ga-ang,Bgy
72252022,Gimama-a,Bgy
72252023,Jagbuaya,Bgy
72252024,Kabkaban,Bgy
72252025,Kagba-o,Bgy
72252026,Kampoot,Bgy
72252027,Kaorasan,Bgy
72252028,Libo,Bgy
72252029,Lusong,Bgy
72252030,Macupa,Bgy
72252031,Mag-alwa,Bgy
72252032,Mag-antoy,Bgy
72252033,Mag-atubang,Bgy
72252034,Maghan-ay,Bgy
72252035,Mangga,Bgy
72252036,Marmol,Bgy
72252037,Molobolo,Bgy
72252038,Montealegre,Bgy
72252040,Putat,Bgy
72252041,San Juan,Bgy
72252042,Sandayong,Bgy
72252043,Santo Ni_o,Bgy
72252044,Siotes,Bgy
72252045,Sumon,Bgy
72252046,Tominjao,Bgy
72252047,Tomugpa,Bgy
72252048,Barangay I (Pob.),Bgy
72252049,Barangay II (Pob.),Bgy
72252050,Barangay III (Pob.),Bgy
72252051,Barangay IV (Pob.),Bgy
72252052,Barangay V (Pob.),Bgy
72252053,Barangay VI (Pob.),Bgy
72252054,Barangay VII (Pob.),Bgy
72252055,Barangay VIII (Pob.),Bgy
72253000,TUDELA,Mun
72253001,Buenavista,Bgy
72253002,Calmante,Bgy
72253003,Daan Secante,Bgy
72253004,General,Bgy
72253005,McArthur,Bgy
72253006,Northern Poblacion,Bgy
72253007,Puertobello,Bgy
72253008,Santander,Bgy
72253009,Secante Bag-o,Bgy
72253010,Southern Poblacion,Bgy
72253011,Villahermosa,Bgy
74600000,NEGROS ORIENTAL,Prov
74601000,AMLAN (AYUQUITAN),Mun
74601001,Bio-os,Bgy
74601002,Jantianon,Bgy
74601003,Jugno,Bgy
74601004,Mag-abo,Bgy
74601005,Poblacion,Bgy
74601006,Silab,Bgy
74601007,Tambojangin,Bgy
74601008,Tandayag,Bgy
74602000,AYUNGON,Mun
74602001,Amdus,Bgy
74602002,Jandalamanon,Bgy
74602003,Anibong,Bgy
74602004,Atabay,Bgy
74602005,Awa-an,Bgy
74602006,Ban-ban,Bgy
74602007,Calagcalag,Bgy
74602008,Candana-ay,Bgy
74602009,Carol-an,Bgy
74602010,Gomentoc,Bgy
74602011,Inacban,Bgy
74602012,Iniban,Bgy
74602013,Kilaban,Bgy
74602014,Lamigan,Bgy
74602015,Maaslum,Bgy
74602016,Mabato,Bgy
74602017,Manogtong,Bgy
74602018,Nabhang,Bgy
74602019,Tambo,Bgy
74602020,Tampocon I,Bgy
74602021,Tampocon II,Bgy
74602022,Tibyawan,Bgy
74602023,Tiguib,Bgy
74602024,Poblacion,Bgy
74603000,BACONG,Mun
74603001,Balayagmanok,Bgy
74603002,Banilad,Bgy
74603003,Buntis,Bgy
74603004,Buntod,Bgy
74603005,Calangag,Bgy
74603006,Combado,Bgy
74603007,Doldol,Bgy
74603008,Isugan,Bgy
74603009,Liptong,Bgy
74603010,Lutao,Bgy
74603011,Magsuhot,Bgy
74603012,Malabago,Bgy
74603013,Mampas,Bgy
74603014,North Poblacion,Bgy
74603015,Sacsac,Bgy
74603016,San Miguel,Bgy
74603017,South Poblacion,Bgy
74603018,Sulodpan,Bgy
74603019,Timbanga,Bgy
74603020,Timbao,Bgy
74603021,Tubod,Bgy
74603022,West Poblacion,Bgy
74604000,BAIS CITY,City
74604001,Barangay I (Pob.),Bgy
74604002,Barangay II (Pob.),Bgy
74604003,Basak,Bgy
74604004,Bi_ohon,Bgy
74604005,Cabanlutan,Bgy
74604006,Calasga-an,Bgy
74604007,Cambagahan,Bgy
74604008,Cambaguio,Bgy
